Querylength,domain_token_count,path_token_count,avgdomaintokenlen,longdomaintokenlen,avgpathtokenlen,tld,charcompvowels,charcompace,ldl_url,ldl_domain,ldl_path,ldl_filename,ldl_getArg,dld_url,dld_domain,dld_path,dld_filename,dld_getArg,urlLen,domainlength,pathLength,subDirLen,fileNameLen,this.fileExtLen,ArgLen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,executable,isPortEighty,NumberofDotsinURL,ISIpAddressInDomainName,CharacterContinuityRate,LongestVariableValue,URL_DigitCount,host_DigitCount,Directory_DigitCount,File_name_DigitCount,Extension_DigitCount,Query_DigitCount,URL_Letter_Count,host_letter_count,Directory_LetterCount,Filename_LetterCount,Extension_LetterCount,Query_LetterCount,LongestPathTokenLength,Domain_LongestWordLength,Path_LongestWordLength,sub-Directory_LongestWordLength,Arguments_LongestWordLength,URL_sensitiveWord,URLQueries_variable,spcharUrl,delimeter_Domain,delimeter_path,delimeter_Count,NumberRate_URL,NumberRate_Domain,NumberRate_DirectoryName,NumberRate_FileName,NumberRate_Extension,NumberRate_AfterPath,SymbolCount_URL,SymbolCount_Domain,SymbolCount_Directoryname,SymbolCount_FileName,SymbolCount_Extension,SymbolCount_Afterpath,Entropy_URL,Entropy_Domain,Entropy_DirectoryName,Entropy_Filename,Entropy_Extension,Entropy_Afterpath,URL_Type_obf_Type
10,3,9,3.6666667,7,4.25,3,11,6,1,1,0,0,0,0,0,0,0,0,74,13,54,54,2,2,33,0.7297297,0.44594595,2.5384614,0.17567568,4.1538463,0.6111111,0,-1,3,-1,0.53846157,4,7,1,-1,0,6,6,52,10,-1,14,24,4,37,2,8,8,4,0,3,2,0,3,5,0.094594595,0.076923077,0,0.113207547,0.162162162,0.181818182,11,2,-1,7,6,5,0.743387337,0.833699597,NaN,0.779649843,0.815772677,0.834741393,spam
0,4,13,3.75,8,8.923077,4,34,27,0,0,0,0,0,0,0,0,0,0,153,18,128,128,2,2,2,0.8366013,0.013071896,0.11111111,0.11764706,7.111111,0.015625,0,-1,5,-1,0.5,-1,19,0,0,0,19,-1,109,15,7,6,77,-1,111,8,10,10,-1,0,0,3,0,2,-1,0.124183007,0,0,0.161016949,0.171171171,-1,23,3,2,16,15,-1,0.651670971,0.820010419,0.879588002,0.659526003,0.658059605,-1,spam
19,4,12,5,12,4.75,4,13,8,0,0,0,0,0,0,0,0,0,0,97,23,67,67,2,2,44,0.69072163,0.45360824,1.9130435,0.2371134,2.9130435,0.6567164,0,-1,4,-1,0.65217394,7,16,4,0,0,12,12,59,15,11,5,24,7,48,10,11,11,5,0,5,3,1,3,9,0.164948454,0.173913043,0,0.222222222,0.25,0.272727273,17,3,1,11,10,9,0.744194344,0.870150663,0.708974295,0.796889502,0.803679708,0.792376393,spam
35,3,12,4.3333335,9,3.6,3,22,20,7,0,7,0,7,3,0,3,0,3,115,15,93,93,2,2,70,0.8086957,0.6086956,4.6666665,0.13043478,6.2,0.75268817,0,-1,3,-1,0.6666667,32,20,0,0,0,20,19,77,13,4,11,45,16,74,9,8,8,0,0,2,3,0,3,4,0.173913043,0,0,0.229885057,0.27027027,0.306451613,13,2,1,8,7,4,0.71218453,0.89761679,0.871049064,0.731132145,0.740318978,0.759540268,spam
225,3,6,4.3333335,9,2.5,3,24,24,34,0,34,0,34,3,0,3,0,3,264,15,242,242,2,2,228,0.9166667,0.8636364,15.2,0.056818184,16.133333,0.94214875,0,-1,3,-1,0.6666667,225,38,0,0,0,38,38,216,13,3,3,193,187,233,9,4,4,0,0,1,3,0,1,1,0.143939394,0,0,0.160337553,0.163090129,0.166666667,8,2,1,3,2,1,0.687765195,0.863489053,0.827729377,0.69275176,0.690944515,0.688770796,spam
0,4,9,2.75,5,4.2222223,4,9,9,0,0,0,0,0,0,0,0,0,0,67,14,46,46,15,3,2,0.6865672,0.029850746,0.14285715,0.20895523,3.2857144,0.04347826,0,-1,4,-1,0.42857143,-1,0,0,0,0,0,-1,53,11,23,12,3,-1,15,5,8,8,-1,0,0,5,0,4,-1,0,0,0,0,0,-1,9,3,3,1,0,-1,0.689195177,0.835752348,0.729285276,0.891527445,1,-1,spam
35,3,7,7,17,4.25,3,14,11,8,0,8,0,8,5,0,5,0,5,93,23,63,63,2,2,42,0.67741936,0.4516129,1.826087,0.24731183,2.7391305,0.6666667,0,-1,3,-1,0.7826087,32,20,0,0,0,20,20,61,21,5,9,22,15,46,17,9,9,0,0,2,3,0,1,3,0.215053763,0,0,0.357142857,0.434782609,0.476190476,10,2,1,5,4,3,0.729471787,0.8077698,0.898226518,0.759729053,0.749002396,0.739401954,spam
0,3,10,2.6666667,4,3.3,3,9,3,0,0,0,0,0,0,0,0,0,0,60,10,43,43,2,2,2,0.71666664,0.033333335,0.2,0.16666667,4.3,0.046511628,0,-1,2,-1,0.5,-1,7,0,5,0,2,-1,38,8,24,2,0,-1,11,4,8,8,-1,0,0,8,0,2,-1,0.116666667,0,0.125,1,NaN,-1,10,2,6,0,0,-1,0.761286254,0.879588002,0.768593618,1,0,-1,spam
0,5,5,4.2,7,4.6,5,4,1,2,0,2,1,0,0,0,0,0,0,59,25,27,27,5,3,2,0.45762712,0.033898305,0.08,0.42372882,1.08,0.074074075,0,-1,5,-1,0.32,-1,6,0,4,2,0,-1,42,21,11,3,3,-1,10,7,5,5,-1,0,0,4,0,1,-1,0.101694915,0,0.222222222,0.222222222,0,-1,9,4,2,1,0,-1,0.76881477,0.769545943,0.873302078,0.929896694,1,-1,spam
9,4,6,4.5,9,3.75,4,10,6,1,0,1,0,1,0,0,0,0,0,63,21,35,35,2,2,16,0.5555556,0.25396827,0.7619048,0.33333334,1.6666666,0.45714286,0,-1,4,-1,0.47619048,9,4,0,0,0,4,4,48,18,6,6,14,5,20,9,6,6,0,0,1,3,0,1,1,0.063492063,0,0,0.148148148,0.2,0.25,9,3,1,3,2,1,0.788154323,0.840035766,0.916666667,0.890950413,0.976862179,0.96875,spam
62,5,30,2.4,3,4.6666665,5,70,55,30,0,30,0,29,18,0,18,0,18,306,16,283,283,2,2,249,0.9248366,0.8137255,15.5625,0.052287582,17.6875,0.8798587,0,-1,7,-1,0.25,33,55,0,3,0,52,0,209,12,100,4,89,56,156,3,16,16,33,0,3,9,0,11,5,0.179738562,0,0.024590164,0.322981366,0.333333333,0.03125,31,4,14,11,10,10,0.635652374,0.769454883,0.653238928,0.699257497,0.698113077,0.691472479,spam
0,4,4,6,12,4.25,4,5,4,0,0,0,0,0,0,0,0,0,0,54,27,20,20,15,3,2,0.37037036,0.037037037,0.074074075,0.5,0.7407407,0.1,0,-1,4,-1,0.33333334,-1,1,1,-1,0,0,-1,43,22,-1,14,3,-1,15,7,7,7,-1,0,0,2,1,2,-1,0.018518519,0.037037037,0,0,0,-1,6,3,-1,1,0,-1,0.785274124,0.816876339,NaN,0.900880458,1,-1,spam
20,3,11,3.6666667,7,2.6666667,3,15,7,1,1,0,0,0,0,0,0,0,0,88,13,68,68,2,2,57,0.77272725,0.64772725,4.3846154,0.14772727,5.230769,0.8382353,0,-1,3,-1,0.53846157,7,9,1,-1,0,8,8,60,10,-1,5,41,11,61,2,8,8,7,1,5,2,0,3,9,0.102272727,0.076923077,0,0.119402985,0.131147541,0.140350877,15,2,-1,11,10,9,0.734560036,0.833699597,NaN,0.760453876,0.7550871,0.757565458,spam
46,3,27,6.6666665,16,3.375,3,38,30,20,0,20,0,18,14,0,14,0,14,234,22,205,205,2,2,170,0.87606835,0.72649574,7.7272725,0.094017096,9.318182,0.8292683,0,-1,7,-1,0.77272725,46,52,0,11,0,41,5,149,20,54,3,68,32,118,16,10,10,0,0,1,11,0,10,1,0.222222222,0,0.094594595,0.34351145,0.336065574,0.107142857,25,2,13,8,7,8,0.67368047,0.801138793,0.701343451,0.725383469,0.726480509,0.811248965,spam
20,3,12,3.6666667,7,2.6666667,3,16,8,1,1,0,0,0,0,0,0,0,0,94,13,74,74,2,2,63,0.78723407,0.67021275,4.8461537,0.13829787,5.6923075,0.8513514,0,-1,3,-1,0.53846157,7,9,1,-1,0,8,8,64,10,-1,5,45,11,67,2,8,8,7,0,6,2,0,3,11,0.095744681,0.076923077,0,0.109589041,0.119402985,0.126984127,17,2,-1,13,12,11,0.731958622,0.833699597,NaN,0.758844412,0.759556969,0.76400578,spam
17,5,10,3.4,8,3,5,18,13,0,0,0,0,0,0,0,0,0,0,103,21,75,75,2,2,62,0.7281553,0.60194176,2.952381,0.2038835,3.5714285,0.82666665,0,-1,4,-1,0.42857143,6,11,0,0,0,11,11,72,17,3,6,42,6,63,8,9,9,6,0,5,4,0,0,9,0.106796117,0,0,0.174603175,NaN,0.177419355,17,4,2,10,0,9,0.700651873,0.818352885,0.796490491,0.75304975,0,0.748093847,spam
0,4,12,3.75,8,8.333333,4,30,23,0,0,0,0,0,0,0,0,0,0,136,18,111,111,2,2,2,0.8161765,0.014705882,0.11111111,0.13235295,6.1666665,0.018018018,0,-1,5,-1,0.5,-1,13,0,0,0,13,-1,100,15,7,6,68,-1,94,8,9,9,-1,0,0,3,0,2,-1,0.095588235,0,0,0.128712871,0.138297872,-1,21,3,2,14,13,-1,0.655668586,0.820010419,0.879588002,0.669835048,0.669246598,-1,spam
3,3,8,3.6666667,7,4.4,3,10,5,1,1,0,0,0,0,0,0,0,0,62,13,42,42,2,2,15,0.67741936,0.24193548,1.1538461,0.20967741,3.2307692,0.35714287,0,-1,3,-1,0.53846157,3,4,1,-1,0,3,3,46,10,-1,19,13,0,21,2,8,8,0,0,1,2,0,4,1,0.064516129,0.076923077,0,0.073170732,0.157894737,0.2,7,2,-1,3,2,1,0.73627099,0.833699597,NaN,0.773401981,0.91630733,0.965872263,spam
32,3,13,6.6666665,16,4.9,3,19,16,9,0,9,0,6,3,0,3,0,3,134,22,105,105,2,2,46,0.7835821,0.3432836,2.090909,0.1641791,4.7727275,0.43809524,0,-1,5,-1,0.77272725,32,24,0,2,0,22,21,93,20,40,3,26,11,51,16,10,8,0,0,1,7,0,4,1,0.179104478,0,0.025641026,0.348484848,0.4,0.47826087,14,2,6,4,3,1,0.733783813,0.801138793,0.746448899,0.848020483,0.852128054,0.822816169,spam
2,3,8,2.6666667,4,11.333333,3,21,16,7,0,7,0,0,4,0,4,0,0,102,10,85,85,2,2,11,0.8333333,0.10784314,1.1,0.09803922,8.5,0.12941177,0,-1,3,-1,0.5,2,22,0,0,0,22,2,67,8,16,6,33,0,59,4,14,14,0,0,1,4,0,1,1,0.215686275,0,0,0.333333333,0.372881356,0.181818182,11,2,2,5,4,1,0.742831344,0.879588002,0.817187788,0.785967274,0.796502199,0.947442759,spam
32,3,10,6.6666665,16,3.3333333,3,11,11,9,0,9,0,7,3,0,3,0,3,102,22,73,73,2,2,46,0.71568626,0.4509804,2.090909,0.21568628,3.3181818,0.63013697,0,-1,3,-1,0.77272725,32,22,0,1,0,21,20,66,20,15,4,23,12,47,16,10,4,0,0,1,6,0,2,1,0.215686275,0,0.038461538,0.446808511,NaN,0.456521739,10,2,5,2,0,1,0.785398443,0.801138793,0.823178241,0.838107165,0,0.833658603,spam
245,3,6,4.3333335,9,2.5,3,27,29,29,0,29,0,29,1,0,1,0,1,284,15,262,262,2,2,248,0.92253524,0.87323946,16.533333,0.0528169,17.466667,0.9465649,0,-1,3,-1,0.6666667,245,35,0,0,0,35,35,239,13,3,3,216,210,253,9,4,4,0,0,1,3,0,1,1,0.123239437,0,0,0.13618677,0.138339921,0.141129032,8,2,1,3,2,1,0.685915279,0.863489053,0.827729377,0.687971358,0.686952488,0.684688357,spam
0,3,12,4.6666665,10,2.909091,3,6,4,0,0,0,0,0,0,0,0,0,0,70,16,47,47,2,2,4,0.67142856,0.057142857,0.25,0.22857143,2.9375,0.08510638,0,-1,4,-1,0.6875,0,7,0,7,0,0,0,47,14,19,3,7,0,8,10,5,5,0,1,0,6,0,5,0,0.1,0,0.179487179,0,NaN,0,11,2,6,1,0,0,0.73677719,0.84375,0.755667005,0.916666667,0,1,spam
46,3,26,6.6666665,16,3.375,3,30,29,23,0,23,0,21,10,0,10,0,10,234,22,205,205,2,2,170,0.87606835,0.72649574,7.7272725,0.094017096,9.318182,0.8292683,0,-1,7,-1,0.77272725,46,54,0,9,0,45,3,148,20,57,3,64,35,118,16,10,10,0,0,1,11,0,9,1,0.230769231,0,0.097222222,0.353383459,0.368852459,0.071428571,25,2,13,8,7,8,0.675247677,0.801138793,0.728797212,0.725912679,0.738131169,0.766772135,spam
0,5,5,2.6,5,4.2,5,3,3,0,0,0,0,0,0,0,0,0,0,49,17,25,25,4,4,2,0.5102041,0.040816326,0.11764706,0.3469388,1.4705882,0.08,0,-1,5,-1,0.3529412,-1,10,0,6,4,0,-1,28,13,7,0,4,-1,7,5,7,7,-1,0,0,4,0,1,-1,0.204081633,0,0.375,0.444444444,0,-1,9,4,2,1,0,-1,0.740172506,0.78765934,0.820159766,1,1,-1,spam
39,3,26,6.6666665,16,3.125,3,37,28,17,0,17,0,15,4,0,4,0,4,225,22,196,196,2,2,163,0.8711111,0.72444445,7.409091,0.09777778,8.909091,0.8316327,0,-1,6,-1,0.77272725,39,61,0,11,1,49,8,132,20,44,4,60,23,118,16,10,10,0,0,1,11,0,9,1,0.271111111,0,0.152777778,0.403225806,0.415254237,0.183673469,24,2,13,7,6,7,0.66740983,0.801138793,0.708864607,0.712006258,0.704670218,0.766506803,spam
1,3,8,2.6666667,4,11.333333,3,19,13,5,0,5,0,0,1,0,1,0,0,101,10,84,84,2,2,10,0.83168316,0.0990099,1,0.0990099,8.4,0.11904762,0,-1,3,-1,0.5,1,19,0,0,0,19,1,69,8,16,6,35,0,58,4,14,14,0,0,1,4,0,1,1,0.188118812,0,0,0.292307692,0.327586207,0.1,11,2,2,5,4,1,0.740853227,0.879588002,0.817187788,0.783808033,0.794343928,0.939794001,spam
44,3,14,4.3333335,9,3.6,3,22,17,6,0,6,0,6,4,0,4,0,4,131,15,109,109,2,2,86,0.83206105,0.65648854,5.733333,0.114503816,7.266667,0.78899086,0,-1,3,-1,0.6666667,32,27,0,0,0,27,26,83,13,4,11,51,17,90,9,8,8,7,0,4,3,0,4,7,0.20610687,0,0,0.262135922,0.3,0.333333333,16,2,1,11,10,7,0.707464226,0.89761679,0.871049064,0.725118532,0.739341772,0.742138281,spam
0,3,7,2.6666667,4,5.714286,3,14,13,0,0,0,0,0,0,0,0,0,0,63,10,46,46,8,3,2,0.73015875,0.031746034,0.2,0.15873016,4.6,0.04347826,0,-1,3,-1,0.5,-1,0,0,0,0,0,-1,52,8,30,7,3,-1,14,4,14,14,-1,0,0,5,0,2,-1,0,0,0,0,0,-1,8,2,3,1,0,-1,0.682753658,0.879588002,0.687963216,0.730131057,0.579380164,-1,spam
32,3,13,6.6666665,16,4.7,3,16,14,9,0,9,0,6,3,0,3,0,3,132,22,103,103,2,2,46,0.780303,0.34848484,2.090909,0.16666667,4.681818,0.44660193,0,-1,5,-1,0.77272725,32,27,0,5,0,22,21,88,20,35,3,26,11,51,16,10,8,0,0,1,7,0,4,1,0.204545455,0,0.025641026,0.40625,0.4,0.47826087,14,2,6,4,3,1,0.754690696,0.801138793,0.76090793,0.833920736,0.852128054,0.822816169,spam
0,4,4,4,8,4.5,4,5,4,0,0,0,0,0,0,0,0,0,0,47,19,21,21,7,4,2,0.44680852,0.04255319,0.10526316,0.40425533,1.1052631,0.0952381,0,-1,4,-1,0.5263158,-1,1,1,0,0,0,-1,37,15,7,7,4,-1,7,8,7,7,-1,0,0,3,0,1,-1,0.021276596,0.052631579,0,0,0,-1,7,3,1,1,0,-1,0.772050559,0.792407902,0.789690082,0.953509509,1,-1,spam
15,5,11,3.4,8,3,5,22,10,0,0,0,0,0,0,0,0,0,0,114,21,86,86,2,2,73,0.75438595,0.6403509,3.4761906,0.18421052,4.095238,0.8488372,0,-1,4,-1,0.42857143,5,11,0,0,0,11,11,81,17,3,6,51,4,74,8,11,9,4,0,6,4,0,0,11,0.096491228,0,0,0.148648649,NaN,0.150684932,19,4,2,12,0,11,0.687018664,0.818352885,0.796490491,0.716837298,0,0.712048107,spam
0,4,7,5.5,10,4.6666665,4,12,8,0,0,0,0,0,0,0,0,0,0,71,25,39,39,2,2,5,0.5492958,0.07042254,0.2,0.35211268,1.56,0.12820514,0,-1,4,-1,0.44,0,0,0,0,0,0,0,59,22,19,6,8,0,9,10,9,9,0,0,0,5,0,1,0,0,0,0,0,0,0,10,3,3,2,1,0,0.747147217,0.739314386,0.819737212,0.90625,0.859793388,0.827729377,spam
36,3,13,4.3333335,9,3.6,3,17,14,6,0,6,0,6,4,0,4,0,4,117,15,95,95,2,2,72,0.8119658,0.61538464,4.8,0.12820514,6.3333335,0.75789475,0,-1,3,-1,0.6666667,32,27,0,0,0,27,25,72,13,4,11,40,11,76,9,8,8,0,0,2,3,0,3,3,0.230769231,0,0,0.303370787,0.355263158,0.446428571,14,2,1,9,8,3,0.710005956,0.89761679,0.871049064,0.723991764,0.731965029,0.752329655,spam
8,4,6,7,12,3.5,4,6,7,0,0,0,0,0,0,0,0,0,0,69,31,31,31,2,2,13,0.44927537,0.1884058,0.41935483,0.44927537,1,0.41935483,0,-1,4,-1,0.38709676,8,9,1,0,0,8,8,48,26,8,3,7,0,17,7,8,8,0,0,1,3,1,1,1,0.130434783,0.032258065,0,0.380952381,0.470588235,0.615384615,9,3,1,3,2,1,0.767160816,0.80613087,0.879588002,0.861718647,0.87400659,0.859582436,spam
34,3,9,4.3333335,9,4.2,3,14,10,7,0,7,0,7,4,0,4,0,4,102,15,80,80,2,2,54,0.78431374,0.5294118,3.6,0.14705883,5.3333335,0.675,0,-1,3,-1,0.6666667,32,23,0,0,0,23,23,65,13,4,14,30,11,58,9,8,8,0,0,2,3,0,3,3,0.225490196,0,0,0.310810811,0.396551724,0.425925926,10,2,1,5,4,3,0.727991419,0.89761679,0.871049064,0.751293173,0.770019134,0.763859084,spam
0,4,5,6.5,16,6.2,4,4,3,1,0,1,0,0,1,0,1,0,0,71,29,35,35,2,2,2,0.49295774,0.028169014,0.06896552,0.4084507,1.2068965,0.057142857,0,-1,4,-1,0.31034482,-1,17,0,0,0,17,-1,43,25,10,3,1,-1,18,8,6,6,-1,1,0,4,1,1,-1,0.23943662,0,0,0.772727273,0.944444444,-1,8,3,2,1,0,-1,0.70793934,0.808210732,0.776432235,0.513039883,0.363505239,-1,spam
41,3,13,4.3333335,9,4.2,3,18,16,6,0,6,0,6,4,0,4,0,4,124,15,102,102,2,2,76,0.82258064,0.61290324,5.0666666,0.12096774,6.8,0.74509805,0,-1,3,-1,0.6666667,32,30,0,0,0,30,29,75,13,4,14,40,11,80,9,8,8,0,0,3,3,0,4,5,0.241935484,0,0,0.3125,0.375,0.426470588,14,2,1,9,8,5,0.714932237,0.89761679,0.871049064,0.731415033,0.740521113,0.754199234,spam
201,3,6,4.3333335,9,2.5,3,23,22,27,0,27,0,27,3,0,3,0,3,240,15,218,218,2,2,204,0.90833336,0.85,13.6,0.0625,14.533334,0.9357798,0,-1,3,-1,0.6666667,201,32,0,0,0,32,32,198,13,3,3,175,169,209,9,4,4,0,0,1,3,0,1,1,0.133333333,0,0,0.150234742,0.153110048,0.156862745,8,2,1,3,2,1,0.703352631,0.863489053,0.827729377,0.709932766,0.708993488,0.707906222,spam
217,3,6,4.3333335,9,2.5,3,24,23,30,0,30,0,30,3,0,3,0,3,256,15,234,234,2,2,220,0.9140625,0.859375,14.666667,0.05859375,15.6,0.94017094,0,-1,3,-1,0.6666667,217,33,0,0,0,33,33,213,13,3,3,190,184,225,9,4,4,0,0,1,3,0,1,1,0.12890625,0,0,0.144104803,0.146666667,0.15,8,2,1,3,2,1,0.692031331,0.863489053,0.827729377,0.697064392,0.695598668,0.69330757,spam
10,3,11,2.6666667,4,11.333333,3,35,25,9,0,9,0,0,6,0,6,0,0,167,10,150,150,2,2,76,0.8982036,0.4550898,7.6,0.059880238,15,0.50666666,0,-1,3,-1,0.5,6,23,0,0,0,23,4,125,8,17,5,91,6,124,4,21,21,6,0,4,4,0,1,7,0.137724551,0,0,0.176923077,0.185483871,0.052631579,17,2,2,11,10,7,0.688755801,0.879588002,0.829302025,0.711595965,0.712284052,0.704159454,spam
965,3,6,4.3333335,9,2.5,3,110,90,150,0,150,0,150,22,0,22,0,22,1004,15,982,982,2,2,968,0.97808766,0.96414346,64.53333,0.01494024,65.46667,0.9857434,0,-1,3,-1,0.6666667,965,173,0,0,0,173,173,821,13,3,3,798,792,973,9,4,4,0,0,1,3,0,1,1,0.172310757,0,0,0.177072671,0.177800617,0.178719008,8,2,1,3,2,1,0.566653033,0.863489053,0.827729377,0.565496775,0.56484887,0.564108688,spam
0,3,5,3,5,5,3,8,8,1,1,0,0,0,0,0,0,0,0,47,11,29,29,14,4,2,0.61702126,0.04255319,0.18181819,0.23404256,2.6363637,0.06896552,0,-1,3,-1,0.45454547,-1,1,1,0,0,0,-1,37,8,8,13,4,-1,14,2,9,8,-1,0,0,3,0,2,-1,0.021276596,0.090909091,0,0,0,-1,6,2,1,1,0,-1,0.804189443,0.894885518,0.796657624,0.891527445,1,-1,spam
39,5,13,2.4,3,4.6666665,5,28,20,11,0,11,0,10,5,0,5,0,5,135,16,112,112,2,2,78,0.8296296,0.5777778,4.875,0.11851852,7,0.6964286,0,-1,5,-1,0.25,32,25,0,0,0,25,22,89,12,21,4,48,17,82,3,10,9,4,0,3,5,0,4,5,0.185185185,0,0,0.287356322,0.304878049,0.320512821,16,4,3,7,6,5,0.732919631,0.769454883,0.773768511,0.778535283,0.78250549,0.772806743,spam
2,3,8,2.6666667,4,11.333333,3,22,14,8,0,8,0,0,5,0,5,0,0,102,10,85,85,2,2,11,0.8333333,0.10784314,1.1,0.09803922,8.5,0.12941177,0,-1,3,-1,0.5,2,17,0,0,0,17,2,72,8,16,6,38,0,59,4,14,14,0,0,1,4,0,1,1,0.166666667,0,0,0.257575758,0.288135593,0.181818182,11,2,2,5,4,1,0.745769982,0.879588002,0.817187788,0.790980685,0.802264627,0.947442759,spam
42,3,15,4.3333335,9,4.2,3,24,24,7,0,7,0,7,3,0,3,0,3,133,15,111,111,2,2,85,0.83458644,0.63909775,5.6666665,0.11278196,7.4,0.7657658,0,-1,3,-1,0.6666667,32,27,0,0,0,27,25,85,13,4,14,50,16,89,9,8,8,0,0,3,3,0,4,5,0.203007519,0,0,0.257142857,0.303370787,0.362318841,16,2,1,11,10,5,0.696536847,0.89761679,0.871049064,0.707698782,0.713940074,0.749404818,spam
241,3,6,4.3333335,9,2.5,3,31,25,29,0,29,0,29,1,0,1,0,1,280,15,258,258,2,2,244,0.92142856,0.87142855,16.266666,0.05357143,17.2,0.9457364,0,-1,3,-1,0.6666667,241,32,0,0,0,32,32,238,13,3,3,215,209,249,9,4,4,0,0,1,3,0,1,1,0.114285714,0,0,0.126482213,0.128514056,0.131147541,8,2,1,3,2,1,0.689758835,0.863489053,0.827729377,0.692806316,0.691964847,0.68986212,spam
14,5,11,3.4,8,3,5,22,10,0,0,0,0,0,0,0,0,0,0,113,21,85,85,2,2,72,0.7522124,0.63716817,3.4285715,0.18584071,4.047619,0.84705883,0,-1,4,-1,0.42857143,5,10,0,0,0,10,10,81,17,3,6,51,4,73,8,11,9,4,0,6,4,0,0,11,0.088495575,0,0,0.136986301,NaN,0.138888889,19,4,2,12,0,11,0.688850659,0.818352885,0.796490491,0.720900462,0,0.716111411,spam
0,3,9,2.6666667,4,4.2222223,3,10,6,0,0,0,0,0,0,0,0,0,0,63,10,46,46,26,4,2,0.73015875,0.031746034,0.2,0.15873016,4.6,0.04347826,0,-1,4,-1,0.5,-1,0,0,0,0,0,-1,50,8,19,15,4,-1,17,4,8,8,-1,0,0,5,0,4,-1,0,0,0,0,0,-1,9,2,3,2,1,-1,0.721448248,0.879588002,0.726978107,0.833899201,0.877685187,-1,spam
14,3,9,7.3333335,17,3.75,3,9,9,0,0,0,0,0,0,0,0,0,0,75,24,44,44,2,2,25,0.58666664,0.33333334,1.0416666,0.32,1.8333334,0.5681818,0,-1,3,-1,0.75,10,12,0,4,0,8,8,49,22,0,8,15,4,29,17,8,8,4,0,2,3,0,3,3,0.16,0,0.666666667,0.210526316,0.275862069,0.32,10,2,1,5,4,3,0.753065544,0.865912321,0.742098129,0.82389331,0.824285683,0.804000067,spam
3,3,9,2.6666667,4,13.285714,3,35,18,6,0,6,0,0,3,0,3,0,0,135,10,118,118,2,2,18,0.8740741,0.13333334,1.8,0.074074075,11.8,0.15254237,0,-1,3,-1,0.5,3,25,0,0,0,25,3,96,8,35,12,37,0,66,4,14,14,0,0,1,5,0,1,1,0.185185185,0,0,0.316455696,0.378787879,0.166666667,12,2,3,5,4,1,0.68350404,0.879588002,0.686949449,0.749260336,0.780040099,0.893416682,spam
18,4,12,5,12,6.5,4,15,9,0,0,0,0,0,0,0,0,0,0,103,23,73,73,2,2,43,0.70873785,0.41747573,1.8695652,0.22330096,3.173913,0.5890411,0,-1,4,-1,0.65217394,7,16,4,0,0,12,12,65,15,18,5,23,6,47,10,18,18,4,0,5,3,1,3,9,0.155339806,0.173913043,0,0.226415094,0.255319149,0.279069767,17,3,1,11,10,9,0.727043954,0.870150663,0.728017513,0.788395558,0.793636974,0.780913083,spam
0,3,5,4.6666665,10,3,3,1,2,0,0,0,0,0,0,0,0,0,0,42,16,19,19,8,3,2,0.45238096,0.04761905,0.125,0.3809524,1.1875,0.10526316,0,-1,3,-1,0.6875,-1,7,0,0,7,0,-1,26,14,4,1,3,-1,8,10,4,4,-1,0,0,3,0,2,-1,0.166666667,0,0,0.583333333,0,-1,6,2,1,1,0,-1,0.79572056,0.84375,0.898226518,0.814038036,1,-1,spam
35,3,11,2.6666667,4,3.5,3,26,12,0,0,0,0,0,0,0,0,0,0,103,10,86,86,2,2,68,0.83495146,0.66019416,6.8,0.097087376,8.6,0.7906977,0,-1,3,-1,0.5,7,6,2,0,0,4,4,77,6,4,7,56,31,72,2,7,7,7,1,6,3,0,1,11,0.058252427,0.2,0,0.05,0.055555556,0.058823529,18,2,1,13,12,11,0.702098727,0.879588002,0.871049064,0.708324806,0.719792961,0.720682172,spam
817,3,6,4.3333335,9,2.5,3,99,78,110,0,110,0,110,10,0,10,0,10,856,15,834,834,2,2,820,0.9742991,0.9579439,54.666668,0.017523365,55.6,0.9832134,0,-1,3,-1,0.6666667,817,131,0,0,0,131,131,715,13,3,3,692,686,825,9,4,4,0,0,1,3,0,1,1,0.153037383,0,0,0.158021713,0.158787879,0.159756098,8,2,1,3,2,1,0.583962126,0.863489053,0.827729377,0.582712559,0.581885822,0.580943714,spam
36,3,13,4.3333335,9,4.2,3,17,15,5,0,5,0,5,3,0,3,0,3,120,15,98,98,2,2,72,0.81666666,0.6,4.8,0.125,6.5333333,0.7346939,0,-1,3,-1,0.6666667,32,30,0,0,0,30,28,72,13,4,14,37,8,76,9,8,8,0,0,2,3,0,3,3,0.25,0,0,0.326086957,0.394736842,0.5,14,2,1,9,8,3,0.72286519,0.89761679,0.871049064,0.743479619,0.754002638,0.78815702,spam
17,5,11,3.4,8,3,5,23,11,0,0,0,0,0,0,0,0,0,0,116,21,88,88,2,2,75,0.7586207,0.6465517,3.5714285,0.18103448,4.1904764,0.85227275,0,-1,4,-1,0.42857143,7,10,0,0,0,10,10,84,17,3,6,54,7,76,8,11,9,7,0,6,4,0,0,11,0.086206897,0,0,0.131578947,NaN,0.133333333,19,4,2,12,0,11,0.686456282,0.818352885,0.796490491,0.720952745,0,0.716364638,spam
